video_id,id,title,kind,description,etag,published_at,views,likes,dislikes,favorites,comments,iframe,link
I1VeWysrED0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk9rbG1BdVJpMlNR,Circuitos Serie-Paralelo ❖ Ejemplo #2,youtube#playlistItem,"En este video hago un ejemplo de como analizar un circuito que tiene resistencias en serie y en paralelo.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",-YDINreOIcYD3EbCP-e-SVXJYnc,2013-05-26T17:33:02Z,36828.0,131.0,5.0,0.0,11.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/I1VeWysrED0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/I1VeWysrED0
Uitb0EHh2a0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkkxVmVXeXNyRUQw,Circuitos Serie-Paralelo ❖ Ejemplo #1,youtube#playlistItem,"En este video hago un ejemplo de como analizar un circuito que tiene resistencias en serie y en paralelo.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",PDXeu-jhHiOovXhdHe9AR4Yy2Kc,2013-05-26T17:12:38Z,195278.0,685.0,131.0,0.0,57.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Uitb0EHh2a0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Uitb0EHh2a0
MP1KfHYgyv4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVpdGIwRUhoMmEw,Divisor de corriente,youtube#playlistItem,"en este video explico comi es un divisor de corriente   
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",vpWWFq0HO9S3FeOAiKViPLuax2M,2013-05-26T16:33:07Z,149983.0,1073.0,94.0,0.0,90.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/MP1KfHYgyv4"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/MP1KfHYgyv4
xKyL1OO47Ls,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk1QMUtmSFlneXY0,Demostración de limites por la definicion delta epsilon - Varios ejemplos,youtube#playlistItem,"En este video hago 5 ejemplos de como calcular limites usando la definición epsilon delta. Escogi funciones no lineales para ver ejemplos de como hacer este tipo de demostraciones.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",HCqpFm6Wh1gxP72fhkcsprQqfZ8,2013-05-25T18:44:18Z,307770.0,1753.0,223.0,0.0,199.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/xKyL1OO47Ls"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/xKyL1OO47Ls
k3u9Yc3FXUg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhLeUwxT080N0xz,Aplicación del divisor de voltaje - fotoresistor - Termistor,youtube#playlistItem,"En este video explico como conectar en fotoresistor y un termistor. Esto es una aplicación al video de divisor de voltaje.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",OkvFz1IFn3xXSpHqi85mzVrYhyg,2013-05-24T04:18:55Z,8216.0,73.0,5.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/k3u9Yc3FXUg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/k3u9Yc3FXUg
URLadxLnVZY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmszdTlZYzNGWFVn,Divisor de voltaje,youtube#playlistItem,"En este video explico que es un circuito divisor de voltaje y como calcular esta división. Tambien hago 4 ejemplos.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",wgCYlVbvvnegIM88CEQshKmo0lQ,2013-05-22T00:09:54Z,96006.0,544.0,44.0,0.0,37.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/URLadxLnVZY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/URLadxLnVZY
w8xndy5F7_8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVSTGFkeExuVlpZ,Sist Ecuas Dif lin 1er orden - Valores propios complejos (Parte 2/2),youtube#playlistItem,"Sistemas de Ecuaciones Diferenciales lineales homogéneas de primer orden con valores propios complejos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",MDrksp_qqeiIT2DuBGPasrd3qus,2013-05-21T23:59:11Z,17831.0,93.0,9.0,0.0,7.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/w8xndy5F7_8"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/w8xndy5F7_8
uqzpT81DKZY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lnc4eG5keTVGN184,Sist Ecuas Dif lin 1er orden - valores propios complejos (Parte 1/2),youtube#playlistItem,"Sistemas de Ecuaciones Diferenciales lineales homogéneas de primer orden con valores propios complejos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",SuLcXtUJk0H5YsI5m0vzYwPdhQc,2013-05-18T17:03:50Z,60009.0,274.0,61.0,0.0,19.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/uqzpT81DKZY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/uqzpT81DKZY
FQI6O-SVKew,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnVxenBUODFES1pZ,Ejemplos de derivada de funciones logaritmicas,youtube#playlistItem,"En este video hago varios ejemplos de como hacer derivadas de funciones logaritmicas.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",k_ZvNETgYT9rcUHZ_EeQjCqbS5g,2013-05-18T16:45:09Z,2510.0,10.0,2.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FQI6O-SVKew"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/FQI6O-SVKew
gE884bWxvUY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZRSTZPLVNWS2V3,Ejemplos de derivadas de funciones trigonometricas inversas,youtube#playlistItem,"En este video hago ejemplos de como usar los teoremas de derivadas de funciones trigonométricas inversas.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",iyednuxzrrsHtDcYxaVC7RU0p0o,2013-05-13T17:14:37Z,7051.0,16.0,4.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/gE884bWxvUY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/gE884bWxvUY
5dE2Fa3mqWw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmdFODg0Yld4dlVZ,Demostracion de la derivada de funciones logaritmicas,youtube#playlistItem,"En este video demuestro cual es la derivada de una función logaritmica.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",aeHGJwm7lg_-D0w3FTS58EEik5A,2013-05-13T16:54:56Z,11125.0,76.0,17.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5dE2Fa3mqWw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/5dE2Fa3mqWw
4kUN04pGE5o,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjVkRTJGYTNtcVd3,Demostración de la Derivada de la secante inversa de x,youtube#playlistItem,"En este video hago la demostración de la derivada de la secante inversa.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",DKJ98kmTDw98umI4dn2PNQMizUM,2013-05-13T16:50:12Z,9221.0,72.0,7.0,0.0,9.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/4kUN04pGE5o"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/4kUN04pGE5o
RzV8WVQSjJA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRrVU4wNHBHRTVv,Demostracion de la derivada de la tangente inversa de x,youtube#playlistItem,"En este video hago la demostración de la derivada del tangente inversa de x.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",uSspazx89b439EOgToYKAU9f7BE,2013-05-13T16:44:45Z,26039.0,176.0,17.0,0.0,10.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/RzV8WVQSjJA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/RzV8WVQSjJA
Si4E6VRz9h0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlJ6VjhXVlFTakpB,Demostración de la derivada del seno inverso,youtube#playlistItem,"En este video demuestro la derivada del seno inverso de x.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",McJhtWelfNOYRuSEmrYJRccnXkY,2013-05-13T16:41:21Z,15489.0,169.0,14.0,0.0,9.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Si4E6VRz9h0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Si4E6VRz9h0
hR8Xw098rdc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlNpNEU2VlJ6OWgw,Calculo de la resistencia para un LED,youtube#playlistItem,"En este video explico que es un LED Diodo Emisor de Luz. Tambien les enseño como calcular la resistencia que se le coloca en serie a un LED.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",DthBQuAsphqKqZWiawDEL7XlTKY,2013-05-13T16:37:16Z,316360.0,2605.0,155.0,0.0,165.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/hR8Xw098rdc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/hR8Xw098rdc
jgFAfjUnhEw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmhSOFh3MDk4cmRj,Derivada implícita,youtube#playlistItem,"En este video explico que es la derivada implícita y también hago 4 ejemplos.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",bNy46G0FE2aAym6Zs3dw4vHl_gE,2013-05-11T19:17:34Z,2554.0,30.0,0.0,0.0,4.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jgFAfjUnhEw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/jgFAfjUnhEw
Q9VtQCY4CS0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmpnRkFmalVuaEV3,Ejemplos derivada de un cociente,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",1eam33j588Abqr1osCaRATko9tI,2013-05-09T16:36:16Z,2011.0,10.0,1.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Q9VtQCY4CS0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Q9VtQCY4CS0
65ohYrGSYlU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlE5VnRRQ1k0Q1Mw,Derivada del cociente de funciones - demostración - Regla del cociente,youtube#playlistItem,"En este video demuestro el teorema de la derivada de un cociente de funciones.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",Iy-qjaJWH7rMB3XcZXjHPblfW1c,2013-05-08T02:03:28Z,3890.0,19.0,4.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/65ohYrGSYlU"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/65ohYrGSYlU
IYhJHdZBTvU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjY1b2hZckdTWWxV,Ejemplos de derivada de multiplicacion de funciones - regla del producto,youtube#playlistItem,"En este video resuelvo varios ejercicios usando la regla de derivación del producto de funciones.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",NQJ94h8_1wocv5xZ2UHnSMC6jK0,2013-05-07T21:57:24Z,5367.0,11.0,1.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/IYhJHdZBTvU"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/IYhJHdZBTvU
FUKmKxpjWKQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LklZaEpIZFpCVHZV,Demostracion de la derivada de una multiplicación de funciones - Regla del producto,youtube#playlistItem,"En este video demuestro el teorema de la derivada del producto de funciones.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",VC-STnqD2yh8p_Cka13uOYDdy7o,2013-05-07T21:35:31Z,3837.0,20.0,2.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FUKmKxpjWKQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/FUKmKxpjWKQ
LAhsGyFujxc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZVS21LeHBqV0tR,Sist Ecuas Diferenciales lineales 1er orden - valores propios de multiplicidad 3,youtube#playlistItem,"Sistemas de Ecuaciones diferenciales lineales de primer orden con un valor propio de multiplicidad 3.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",XTRRFOuLoDPlojl8GJ0aeboKhZk,2013-05-07T21:26:06Z,14388.0,80.0,13.0,0.0,11.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/LAhsGyFujxc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/LAhsGyFujxc
7hHl0Dqg2zk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkxBaHNHeUZ1anhj,Sist Ecuas Diferenciales lin 1er orden - valores propios repetidos - Segunda solución,youtube#playlistItem,"Sistemas de Ecuaciones diferenciales lineales de primer orden con valores propios de multiplicidad dos. En este caso encontramos la segunda solución a partir de un solución conocida. 
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",YOQZO_Dr4QD4oHyZluFpmScF700,2013-05-07T14:22:12Z,25593.0,103.0,9.0,0.0,10.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7hHl0Dqg2zk"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/7hHl0Dqg2zk
Zzyh01ye1Pk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjdoSGwwRHFnMnpr,Sist Ecuas Diferenciales lineales 1er orden - valores propios repetidos,youtube#playlistItem,"Sistemas de Ecuaciones diferenciales lineales de primer orden con valores propios de multiplicidad dos con el rango de la matriz A de 2.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",yi_DXbFXHkt9j_nppwq_GuEt5wc,2013-05-07T05:38:54Z,19231.0,96.0,8.0,0.0,14.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Zzyh01ye1Pk"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Zzyh01ye1Pk
